userID,age,sessions,time_spent,pages_visited,cart_items,cart_value,checkout_status,device,location
3984,65,5,10.98501251,2,17,191.69,0,Tablet,Location 1
3985,46,6,44.87228887,11,13,136.3,0,Desktop,Location 5
3986,33,5,25.91138424,9,6,61.3,0,Tablet,Location 2
3987,20,3,22.98992591,6,17,214.09,0,Desktop,Location 5
3988,54,4,32.04458051,6,25,202.17,0,Mobile,Location 2
3989,25,8,29.50119363,7,16,184.09,1,Desktop,Location 3
3990,35,4,14.87175179,5,14,221.01,0,Tablet,Location 5
3991,49,4,19.95676607,3,7,46.55,0,Desktop,Location 2
3992,61,2,45,9,8,63.75,0,Desktop,Location 2
3993,59,8,45,10,12,148.59,0,Desktop,Location 1
3994,33,7,44.59143637,12,16,171.12,0,Tablet,Location 1
3995,46,2,18.18975628,3,12,82.72,0,Mobile,Location 4
3996,60,9,34.9855014,9,20,221.13,1,Mobile,Location 2
3997,49,4,28.60043718,6,13,115.41,1,Desktop,Location 2
3998,40,7,45,10,16,113.16,0,Mobile,Location 3
3999,41,9,23.54259782,5,7,92.18,0,Mobile,Location 2
4000,22,3,12.90226917,4,6,80.14,0,Tablet,Location 5
4001,18,5,17.68498547,6,11,106.4,0,Mobile,Location 5
4002,35,3,36.94627517,10,21,205.31,0,Mobile,Location 1
4003,24,7,18.16471555,5,9,92.4,0,Tablet,Location 5
4004,22,9,20.17049169,6,17,185.06,0,Desktop,Location 3
4005,29,5,5,1,7,70.9,0,Desktop,Location 4
4006,50,3,27.2287503,7,18,129.8,1,Desktop,Location 1
4007,34,8,12.91872941,1,18,234.13,0,Desktop,Location 1
4008,20,1,28.62378378,6,20,134.09,1,Desktop,Location 2
4009,28,5,13.59416406,4,10,124.93,0,Mobile,Location 2
4010,57,5,41.74953469,11,15,130.7,0,Desktop,Location 1
4011,56,3,31.80038378,8,7,55.01,0,Desktop,Location 2
4012,57,7,13.04501171,2,8,80.28,0,Desktop,Location 5
4013,18,5,19.13507463,3,10,96.15,0,Mobile,Location 5
4014,27,9,22.79642795,5,23,248.51,0,Desktop,Location 4
4015,29,1,22.53909878,5,24,285.23,0,Mobile,Location 2
4016,62,5,31.63109781,6,18,193.48,1,Desktop,Location 3
4017,35,2,26.42550954,5,7,75.17,0,Desktop,Location 5
4018,54,7,25.19431612,6,23,259.08,0,Desktop,Location 1
4019,59,8,26.97108883,4,21,196.18,0,Mobile,Location 5
4020,65,7,17.70930246,3,8,102.74,0,Mobile,Location 3
4021,23,5,30.16620193,7,19,232.94,1,Mobile,Location 5
4022,59,2,21.54435854,4,19,190.33,0,Desktop,Location 2
4023,56,5,16.81012823,2,24,267.57,0,Desktop,Location 1
4024,54,9,16.01578631,5,7,78.2,0,Tablet,Location 4
4025,22,6,34.56781771,8,18,118.88,1,Desktop,Location 3
4026,29,3,16.20483388,3,6,61.91,0,Desktop,Location 1
4027,57,1,21.16829237,6,9,98.93,0,Desktop,Location 4
4028,47,7,41.54154507,9,24,296.31,0,Tablet,Location 4
4029,61,7,26.83122686,6,18,253.47,1,Mobile,Location 5
4030,63,3,32.94122295,8,19,245.72,1,Desktop,Location 1
4031,29,3,31.12362325,7,7,79.49,0,Desktop,Location 1
4032,60,7,24.43962316,6,21,142.81,0,Desktop,Location 3
4033,50,2,24.91404617,6,6,58.92,0,Desktop,Location 5
4034,19,8,13.76063503,2,8,89.81,0,Mobile,Location 2
4035,62,6,41.85399684,9,23,285.87,0,Mobile,Location 2
4036,65,9,13.61800825,3,21,235.42,0,Mobile,Location 5
4037,52,9,34.94897276,6,6,60.31,0,Mobile,Location 4
4038,60,4,31.93125797,6,20,122.08,1,Tablet,Location 1
4039,60,5,23.0110655,5,10,101.36,0,Desktop,Location 5
4040,62,8,20.55299689,6,10,95.43,0,Mobile,Location 1
4041,28,5,10.54500472,2,9,101.26,0,Desktop,Location 4
4042,60,6,33.31345938,9,18,89.18,1,Mobile,Location 3
4043,58,3,5,1,11,135.23,0,Desktop,Location 3
4044,64,7,31.3480845,8,6,61.55,0,Desktop,Location 3
4045,57,9,31.56197385,7,24,271.18,0,Desktop,Location 5
4046,33,6,22.53309927,6,24,254.08,0,Tablet,Location 5
4047,63,7,20.44668399,5,25,302.91,0,Desktop,Location 2
4048,44,6,20.24983371,4,8,84.24,0,Mobile,Location 1
4049,59,4,29.46682066,6,17,150.09,1,Desktop,Location 5
4050,58,5,19.51946753,5,24,238.35,0,Mobile,Location 5
4051,62,6,28.96835059,5,20,286.16,1,Desktop,Location 4
4052,34,3,22.21133346,4,18,156.65,0,Desktop,Location 3
4053,61,8,18.5078314,6,7,83.92,0,Desktop,Location 2
4054,46,7,27.96876723,7,25,280.32,0,Desktop,Location 5
4055,18,3,21.74853163,4,24,174.97,0,Mobile,Location 1
4056,62,4,42.28398027,9,18,134.51,0,Mobile,Location 5
4057,20,9,28.40600008,8,24,272.18,0,Desktop,Location 1
4058,40,9,38.67390345,10,6,45.54,0,Tablet,Location 2
4059,42,4,23.13209155,5,24,223.59,0,Tablet,Location 4
4060,62,1,24.6712118,5,22,183.33,0,Mobile,Location 2
4061,37,9,23.6552076,5,8,66.36,0,Desktop,Location 3
4062,48,7,21.50133973,6,19,147.16,0,Tablet,Location 1
4063,31,8,23.14964512,6,25,205.45,0,Mobile,Location 2
4064,25,5,13.41754554,2,7,43.27,0,Tablet,Location 2
4065,37,1,16.77546838,2,22,250.49,0,Mobile,Location 4
4066,53,2,27.27516653,6,10,124.18,1,Mobile,Location 3
4067,47,7,32.20071582,6,7,63.61,0,Mobile,Location 1
4068,38,3,30.47182627,7,20,89.09,1,Desktop,Location 5
4069,26,5,17.01261454,4,11,74.06,0,Tablet,Location 2
4070,28,5,16.99491688,4,9,109.99,0,Desktop,Location 5
4071,59,1,5.975152298,2,16,136.87,0,Mobile,Location 2
4072,52,3,36.6162852,10,16,154.8,1,Desktop,Location 1
4073,64,1,22.46267258,7,24,199.53,0,Desktop,Location 4
4074,29,4,27.56222637,7,19,150.25,1,Tablet,Location 5
4075,26,6,26.6629439,6,11,78.18,1,Desktop,Location 4
4076,39,7,20.58116247,4,23,231.3,0,Desktop,Location 5
4077,22,5,21.39809684,4,18,187.52,0,Tablet,Location 5
4078,65,8,22.00342379,4,24,257.53,0,Desktop,Location 5
4079,25,6,32.78766623,7,12,100.4,1,Desktop,Location 5
4080,39,7,29.14526621,6,10,77.84,1,Desktop,Location 4
4081,40,8,19.61065758,3,7,107.73,0,Desktop,Location 5
4082,24,8,29.1943974,6,8,88.34,1,Desktop,Location 1
4083,37,5,7.840596181,1,23,310.77,0,Desktop,Location 4
4084,61,1,31.36854363,8,23,249.35,0,Desktop,Location 1
4085,24,5,22.520889,4,6,78.83,0,Desktop,Location 4
4086,50,8,20.55086117,8,10,130.22,0,Desktop,Location 2
4087,55,7,11.03828796,1,20,188.36,0,Mobile,Location 1
4088,40,4,22.16352727,6,22,247.33,0,Desktop,Location 5
4089,59,8,31.53798698,6,8,67.21,1,Tablet,Location 5
4090,39,4,31.81568866,5,13,184.58,1,Desktop,Location 2
4091,29,9,33.06905337,8,14,146.05,1,Tablet,Location 3
4092,61,4,16.98341291,3,22,247.08,0,Mobile,Location 1
4093,21,5,37.22783979,8,17,153.23,1,Mobile,Location 3
4094,50,9,11.15642723,3,16,195.67,0,,Location 1
4095,47,9,43.45779696,11,7,76.55,0,Mobile,Location 1
4096,39,2,45,10,21,204.51,0,Desktop,Location 2
4097,35,3,20.48512625,4,25,278.76,0,Mobile,Location 4
4098,23,6,20.9097323,5,20,210.27,0,Desktop,Location 4
4099,65,6,34.92828378,8,16,204.61,1,Tablet,Location 1
4100,45,9,24.58641895,6,5,46.98,0,Desktop,Location 5
4101,19,8,25.84749568,8,24,118.08,0,Desktop,Location 4
4102,51,6,19.02472476,3,10,105.85,0,Desktop,Location 1
4103,58,6,25.0625317,6,16,212.09,1,Mobile,Location 1
4104,61,7,11.94457555,2,10,89.25,0,Desktop,Location 1
4105,57,7,25.89097796,7,11,155.5,1,Tablet,Location 1
4106,61,2,30.28807188,5,8,67.3,1,,Location 5
4107,55,9,21.20545824,6,15,167.28,0,Mobile,Location 4
4108,48,8,10.04055193,3,25,243.53,0,Mobile,Location 5
4109,36,6,30.42261096,7,18,116.95,1,Tablet,Location 2
4110,33,6,23.37316498,6,8,81.41,0,Desktop,Location 1
4111,63,6,20.6355961,4,20,227.16,0,Mobile,Location 1
4112,58,2,24.4074638,8,23,282.59,0,Tablet,Location 5
4113,47,3,19.15601468,5,10,86.31,0,Mobile,Location 4
4114,22,3,23.00087455,4,17,236.29,0,Desktop,Location 4
4115,60,9,40.88409107,12,5,36.36,0,Desktop,Location 4
4116,38,1,28.98828388,6,11,104.02,1,Desktop,Location 5
4117,34,2,8.21317722,2,17,159.2,0,Desktop,Location 4
4118,39,3,28.98856982,4,20,242.37,1,Desktop,Location 1
4119,20,2,32.0967205,8,15,170.66,1,Desktop,Location 2
4120,38,6,31.33416929,7,17,127.71,1,Desktop,Location 4
4121,63,8,39.04493396,8,16,145.77,1,Mobile,Location 3
4122,42,2,14.74451495,3,10,107.27,0,Desktop,Location 5
4123,61,6,17.39951761,2,18,179.18,0,Desktop,Location 3
4124,38,3,32.41027123,6,22,148.17,0,Desktop,Location 4
4125,63,9,40.12827465,8,12,115.85,0,Desktop,Location 3
4126,33,8,25.14929158,6,8,65.24,1,Desktop,Location 4
4127,51,7,32.24497476,8,15,201.49,1,Desktop,Location 5
4128,42,5,23.0154655,6,19,142.63,0,Mobile,Location 1
4129,42,1,28.08985907,7,22,229.57,0,Tablet,Location 5
4130,58,7,25.88964914,6,16,162.42,1,Mobile,Location 1
4131,45,2,26.75554191,6,12,74.29,1,Desktop,Location 5
4132,21,6,10.2188638,2,13,143.11,0,Desktop,Location 5
4133,37,4,23.5858421,6,13,109.61,0,Mobile,Location 3
4134,30,4,23.71485559,5,23,213.44,0,Mobile,Location 5
4135,62,2,14.70351615,2,17,162.9,0,Mobile,Location 1
4136,28,5,32.06066443,6,11,137.06,1,Mobile,Location 4
4137,27,3,26.46075257,7,9,89.97,1,Mobile,Location 2
4138,46,7,39.35238207,7,18,208.7,1,Mobile,Location 5
4139,64,6,20.02464946,6,22,223.78,0,Mobile,Location 3
4140,49,6,33.67980794,7,17,181.6,1,Desktop,Location 4
4141,41,3,45,11,7,73.68,0,Desktop,Location 1
4142,31,1,39.89337409,8,23,311.49,0,Mobile,Location 1
4143,23,7,32.8746408,7,12,78.74,1,Desktop,Location 4
4144,63,7,15.88435473,5,6,61.13,0,Desktop,Location 5
4145,58,5,34.10880546,9,20,213.68,1,Mobile,Location 5
4146,25,2,30.46135753,7,11,97.43,1,Mobile,Location 4
4147,59,1,11.56112689,1,20,275.83,0,Mobile,Location 2
4148,64,6,45,10,15,127.18,0,Desktop,Location 2
4149,34,2,18.16990312,4,14,187.55,0,Desktop,Location 1
4150,57,8,6.985680429,3,13,114.07,0,Tablet,Location 3
4151,53,4,9.046618647,3,18,194.79,0,Desktop,Location 4
4152,60,4,31.67479784,8,11,84.91,1,Mobile,Location 2
4153,46,5,42.60415701,11,15,142.48,0,Tablet,Location 2
4154,35,6,25.58916224,5,23,128.03,0,Tablet,Location 1
4155,55,4,10.26238128,2,19,179.58,0,Tablet,Location 2
4156,19,9,21.68752726,3,7,68.75,0,Tablet,Location 4
4157,35,2,36.38311288,10,5,56.4,0,Mobile,Location 4
4158,48,9,1,1,22,168.43,0,Desktop,Location 1
4159,52,7,42.37777299,10,16,169.09,0,Tablet,Location 3
4160,21,2,30.6389386,7,20,168.02,1,Desktop,Location 1
4161,51,4,21.0180202,5,13,113.02,0,Desktop,Location 3
4162,61,1,21.62317806,6,21,297.67,0,Desktop,Location 1
4163,43,4,31.79731556,7,5,38.39,0,Mobile,Location 3
4164,19,7,15.57527396,5,12,147.78,0,Desktop,Location 3
4165,52,5,26.52843953,8,16,147.51,1,Desktop,Location 5
4166,57,9,21.6701736,5,6,59.29,0,Desktop,Location 5
4167,58,8,23.65655748,7,6,38.26,0,Desktop,Location 5
4168,36,1,41.79589809,9,20,248.96,0,Tablet,Location 2
4169,59,6,25.41562275,6,20,256.89,1,Desktop,Location 3
4170,39,3,26.05418422,6,19,145.41,1,Desktop,Location 1
4171,65,7,45,11,17,196.68,0,Desktop,
4172,46,6,14.03237227,1,9,101.67,0,Tablet,Location 3
4173,19,7,25.09626729,6,6,69.25,0,Desktop,Location 2
4174,59,2,35.51468012,8,24,241.85,0,Tablet,Location 4
4175,56,5,35.04690009,9,21,274.84,0,Desktop,Location 1
4176,30,6,27.80642493,6,23,284.38,0,Desktop,Location 3
4177,33,7,32.51247136,7,23,194.05,0,Mobile,Location 2
4178,46,9,26.57496438,4,17,150.59,1,Desktop,Location 3
4179,43,4,17.73952771,5,21,209.33,0,Desktop,Location 4
4180,40,2,10.01892923,1,5,50.31,0,Tablet,Location 3
4181,45,1,21.21191544,4,20,166.41,0,Tablet,Location 1
4182,31,2,18.07127072,4,25,311.44,0,Desktop,Location 2
4183,51,2,40.07829023,9,9,70.84,0,Mobile,Location 1
4184,32,7,30.47762349,9,13,97.86,1,Desktop,Location 3
4185,26,7,5,1,16,125.59,0,Mobile,Location 4
4186,22,8,23.13413418,7,21,271.84,0,Mobile,Location 2
4187,64,6,5,1,25,258.4,0,Mobile,Location 4
4188,39,4,18.73697715,4,21,180.46,0,Desktop,Location 3
4189,63,2,26.33590945,5,21,156.7,0,Tablet,Location 1
4190,46,2,21.6084579,6,24,280.66,0,Mobile,Location 3
4191,40,1,20.74442046,5,22,268.32,0,Desktop,Location 2
4192,32,9,16.22895744,4,22,203.32,0,Mobile,Location 1
4193,18,4,21.83092271,4,11,143.05,0,Tablet,Location 5
4194,55,2,20.2770566,6,24,325.2,0,Tablet,Location 1
4195,27,6,21.63458374,5,6,62.57,0,Desktop,Location 4
4196,51,1,31.23120204,7,11,134.35,1,Mobile,Location 2
4197,58,3,18.61063584,3,18,204.11,0,Desktop,Location 2
4198,58,2,23.43232105,4,6,64.26,0,Tablet,Location 4
4199,25,5,29.96870537,8,25,231.63,0,Desktop,Location 3
4200,44,5,18.93422199,4,22,180.7,0,Desktop,Location 4
4201,47,2,44.51244401,10,14,144.19,0,Desktop,Location 5
4202,35,1,26.6666024,7,23,231.33,0,Mobile,Location 3
4203,28,1,38.92245134,9,22,220.05,0,Tablet,Location 1
4204,61,3,39.81569616,11,11,100.78,1,Mobile,Location 3
4205,51,5,27.84355322,7,12,119.63,1,Tablet,Location 1
4206,19,9,10.54603494,1,25,160.95,0,Desktop,Location 5
4207,56,2,19.94260578,4,13,124.54,0,Desktop,Location 3
4208,37,7,22.55452677,5,17,202.08,0,Mobile,Location 1
4209,47,4,10.36274142,2,10,146.2,0,Desktop,Location 3
4210,24,3,27.17641244,7,8,91.59,1,Tablet,Location 1
4211,23,3,20.57638854,4,20,204.72,0,Tablet,Location 4
4212,22,9,15.91024769,5,15,121.13,0,Desktop,Location 3
4213,20,8,24.6214656,5,25,311.51,0,Tablet,Location 4
4214,58,7,18.84903233,4,6,61.68,0,Desktop,Location 5
4215,58,9,8.812800106,3,12,120.14,0,Desktop,Location 2
4216,34,9,34.65451573,10,11,90.61,1,Desktop,Location 3
4217,25,9,38.61994243,9,7,52.01,0,Mobile,Location 4
4218,58,7,18.17049249,3,19,202.58,0,Desktop,Location 5
4219,42,1,12.30425092,4,17,166.57,0,Desktop,Location 5
4220,41,7,36.31617723,7,12,159.72,1,Tablet,Location 3
4221,40,9,20.34950376,5,15,144.59,0,Desktop,Location 1
4222,59,2,36.11751706,9,23,185.89,0,Desktop,Location 4
4223,24,3,28.9166443,7,7,91.31,0,Desktop,Location 5
4224,32,6,29.19098761,5,24,250.76,0,Mobile,Location 5
4225,57,2,17.30629576,4,5,45.13,0,Tablet,Location 2
4226,42,2,38.66270988,9,21,203.86,0,Desktop,Location 4
4227,49,9,30.57159723,6,12,113.77,1,Desktop,Location 1
4228,38,6,21.33521158,5,10,86.03,0,Mobile,Location 1
4229,36,9,22.33825626,6,13,119.33,0,Desktop,Location 1
4230,53,9,12.95471033,4,8,90.45,0,Tablet,Location 2
4231,50,2,24.08998644,5,15,135.84,0,Mobile,Location 2
4232,38,8,35.54401522,8,20,159.16,1,Desktop,Location 4
4233,42,6,26.71318588,7,6,55.09,0,Desktop,Location 1
4234,50,7,5,1,8,70.35,0,Desktop,Location 3
4235,45,9,24.11307052,7,18,127.55,0,Desktop,Location 3
4236,62,9,38.35964551,10,13,160.75,1,Desktop,Location 5
4237,54,8,5.979289548,1,9,68.77,0,Desktop,Location 1
4238,36,6,38.19110282,9,16,138.43,1,Desktop,Location 3
4239,40,3,38.78762906,9,22,196.2,0,Desktop,Location 2
4240,52,5,26.63488767,5,14,160.07,1,Desktop,Location 4
4241,49,9,22.60861101,5,17,159.3,0,Mobile,Location 1
4242,36,9,45,11,7,50.82,0,Desktop,Location 5
4243,32,3,40.24040955,8,19,242.53,0,Desktop,Location 1
4244,25,9,23.40276659,5,11,99.25,0,Desktop,Location 3
4245,29,6,20.95698367,5,25,286.99,0,Tablet,Location 2
4246,28,7,10.41859458,2,8,74.05,0,Mobile,Location 4
4247,56,1,17.94445936,3,10,143.34,0,Tablet,Location 3
4248,59,6,21.44716773,6,14,176.92,0,Mobile,Location 3
4249,40,7,40.29717054,9,5,56.64,0,Desktop,Location 4
4250,18,6,36.34888644,9,9,98.94,1,Desktop,Location 5
4251,52,5,9.068866477,1,9,103.89,0,Tablet,Location 4
4252,35,7,31.63744733,8,8,72.1,1,Desktop,Location 5
4253,60,2,25.33316013,7,14,114.07,1,Desktop,Location 1
4254,24,1,21.09952584,3,18,194.89,0,Desktop,Location 1
4255,21,9,24.78056395,7,7,73.26,0,Tablet,Location 4
4256,58,6,30.22970203,6,23,256.79,0,Mobile,Location 4
4257,45,1,32.55238673,7,19,201.56,1,Mobile,Location 1
4258,30,3,42.49928181,10,23,291.65,0,Mobile,Location 5
4259,57,7,22.05682886,4,22,180.33,0,Desktop,Location 5
4260,39,4,19.81105748,4,10,125.94,0,Desktop,Location 1
4261,43,9,19.74600939,6,20,235.94,0,Desktop,Location 4
4262,18,9,15.37872438,4,10,120.35,0,Desktop,Location 2
4263,61,6,15.99867995,4,11,124.51,0,Mobile,Location 3
4264,52,5,17.03462679,4,21,141.95,0,,Location 5
4265,19,2,31.16176151,8,21,181.22,0,Tablet,Location 2
4266,61,5,29.48912888,8,10,84.06,1,Mobile,Location 2
4267,55,8,40.06112184,8,10,104.7,0,Desktop,Location 5
4268,64,2,22.66381613,3,7,57.92,0,Mobile,Location 3
4269,61,8,39.82254297,11,23,217.89,0,Desktop,Location 3
4270,43,9,33.43670628,9,24,138.12,0,Tablet,Location 4
4271,41,7,14.64401243,4,12,123.29,0,Tablet,Location 5
4272,60,8,22.26490536,5,19,260.1,0,Mobile,Location 2
4273,22,6,32.2918415,7,14,108.01,1,Desktop,Location 5
4274,25,3,31.71254935,7,19,163.02,1,Desktop,Location 1
4275,47,7,7.188947176,1,5,62.77,0,Desktop,Location 4
4276,19,8,25.01320011,5,16,165.98,1,Desktop,Location 4
4277,41,2,22.459845,4,14,135.97,0,Desktop,Location 2
4278,41,9,18.57374959,4,24,311.77,0,Mobile,Location 4
4279,42,5,39.85553291,9,16,134.06,1,Desktop,Location 4
4280,43,1,30.71413766,8,7,47.9,0,,Location 2
4281,23,4,26.7220822,7,8,69.78,1,Desktop,Location 4
4282,40,9,34.56456888,7,17,178.86,1,Tablet,Location 1
4283,34,6,28.16576186,6,23,225.83,0,Tablet,Location 2
4284,49,9,18.18998688,4,12,151.95,0,Mobile,Location 5
4285,18,1,44.50154633,11,6,60.28,0,Tablet,Location 2
4286,21,9,22.13076442,5,12,97.07,0,Tablet,Location 3
4287,51,4,19.94613059,6,19,144.61,0,Mobile,Location 5
4288,49,6,33.40107122,7,5,53.95,0,Desktop,Location 5
4289,24,8,8.020169687,2,12,89.58,0,Mobile,Location 2
4290,18,3,29.01277391,6,6,73.02,0,Mobile,Location 3
4291,26,7,18.53074451,4,15,187.49,0,Desktop,Location 5
4292,42,3,41.46537602,10,12,114.71,0,Desktop,Location 5
4293,24,9,30.67969204,7,22,237.29,0,Tablet,Location 5
4294,29,4,22.30607022,5,7,71.84,0,Tablet,Location 4
4295,22,1,41.17361666,10,9,91.92,0,Desktop,Location 4
4296,55,7,23.9026442,6,15,208.06,0,Mobile,Location 5
4297,25,5,5,2,20,183.07,0,Desktop,Location 3
4298,43,6,10.9323697,2,11,111.74,0,Desktop,Location 2
4299,60,8,27.93320507,7,18,157.86,1,Desktop,Location 5
4300,23,9,23.57083217,5,13,166.65,0,Mobile,Location 4
4301,55,4,20.30487523,4,13,79.38,0,Desktop,Location 3
4302,22,7,25.82098226,6,10,95.25,1,Desktop,Location 5
4303,60,9,17.33958212,3,14,129.93,0,Desktop,Location 1
4304,30,7,30.90307281,7,22,241.88,0,Tablet,Location 4
4305,34,5,28.60108135,9,15,138.19,1,Desktop,Location 2
4306,23,5,40.98818688,9,20,218.61,0,Mobile,Location 1
4307,31,5,39.78013933,9,12,123.52,1,Tablet,Location 3
4308,29,4,25.53721162,7,9,80.03,1,Tablet,Location 5
4309,40,5,36.64107143,9,13,159.92,1,Tablet,Location 4
4310,60,5,23.18080944,6,17,175.62,0,Desktop,Location 4
4311,57,8,26.09951099,6,24,223.26,0,Desktop,Location 1
4312,18,4,36.71177836,10,10,121.44,1,Desktop,Location 1
4313,42,3,14.89246375,2,13,118.05,0,,Location 4
4314,45,8,38.98841342,9,13,116.15,1,Mobile,Location 4
4315,48,7,19.84150557,6,22,211.24,0,Mobile,Location 3
4316,42,5,31.38211046,9,18,166.18,1,Desktop,Location 1
4317,46,3,23.31169754,6,15,160.57,0,Desktop,Location 2
4318,42,9,29.3821512,6,18,157.71,1,Tablet,Location 1
4319,48,9,15.43990054,4,8,57.49,0,Desktop,Location 4
4320,64,7,31.37957255,7,17,139.55,1,Desktop,Location 3
4321,50,9,24.80953943,7,12,141.34,0,Desktop,Location 3
4322,64,9,19.98580402,3,15,115.84,0,Desktop,Location 2
4323,53,3,16.79931075,4,23,207.4,0,Mobile,Location 1
4324,40,9,28.43823339,7,24,240.68,0,Desktop,Location 2
4325,65,3,10.85020822,3,23,182.93,0,Tablet,Location 2
4326,26,5,17.03289448,1,5,49.78,0,Desktop,Location 4
4327,21,3,6.481628523,2,8,73.11,0,Tablet,Location 3
4328,54,3,26.47650974,4,25,182.74,0,Desktop,Location 5
4329,32,9,7.458922721,1,23,290.26,0,Mobile,Location 5
4330,54,2,19.42292629,6,8,91.78,0,Tablet,Location 2
4331,35,7,32.99201829,6,24,195.59,0,Desktop,Location 3
4332,37,1,30.97488851,9,17,212.29,1,Tablet,Location 4
4333,42,1,22.75660617,4,23,247.39,0,Mobile,Location 4
4334,42,1,24.03783501,5,6,56.82,0,Tablet,Location 5
4335,53,3,19.19086133,5,25,243.26,0,Desktop,Location 3
4336,19,4,26.18039828,5,8,70.77,1,Mobile,Location 1
4337,30,4,38.46937749,10,13,101.66,1,Mobile,Location 4
4338,38,4,29.69109174,7,24,267.47,0,Mobile,Location 4
4339,25,1,24.63879219,6,24,230.38,0,Tablet,Location 4
4340,40,5,22.13572685,7,17,170.99,0,Desktop,Location 1
4341,62,3,38.99343437,9,19,167.18,1,Mobile,Location 3
4342,33,4,21.17077385,5,9,100.4,0,Desktop,Location 4
4343,50,9,19.47617958,6,17,151.17,0,Mobile,Location 5
4344,51,7,11.00530002,3,21,278.55,0,Mobile,Location 4
4345,31,5,23.68632939,5,14,108.39,0,Desktop,Location 2
4346,19,8,20.8260637,4,10,104.61,0,Desktop,Location 4
4347,21,4,14.54859213,2,11,87.72,0,Desktop,Location 1
4348,57,5,10.26879566,2,13,168.95,0,Tablet,Location 4
4349,54,7,34.84468586,9,8,110.4,1,Desktop,Location 3
4350,56,9,35.63767924,9,20,191.43,1,Mobile,Location 4
4351,45,3,45,12,14,142.5,0,Mobile,Location 4
4352,52,1,45,11,8,58.6,0,Mobile,Location 5
4353,63,2,18.01612107,3,18,273.08,0,Desktop,Location 5
4354,56,7,17.83773607,6,13,69.74,0,Mobile,Location 1
4355,65,3,19.69148048,6,9,119.51,0,Desktop,Location 3
4356,43,3,24.44214764,6,12,133.37,0,Desktop,Location 1
4357,34,9,45,11,15,124.67,0,Desktop,Location 3
4358,27,1,17.28832463,4,7,82.5,0,Desktop,Location 4
4359,43,6,8.170235067,3,20,227.85,0,Desktop,Location 5
4360,18,3,21.76252919,6,25,319.94,0,Desktop,Location 5
4361,33,3,22.78731965,5,19,183.46,0,Desktop,Location 3
4362,34,8,26.07768676,5,10,100.8,1,Mobile,Location 3
4363,60,8,19.75789561,5,13,140.19,0,Tablet,Location 3
4364,54,6,37.27346579,10,9,95.8,1,Tablet,Location 4
4365,25,8,32.76031727,7,12,124.72,1,Tablet,Location 5
4366,41,3,21.49013927,5,17,149.93,0,Desktop,Location 3
4367,58,5,17.95875873,6,5,54.96,0,Mobile,Location 1
4368,56,2,42.90099547,10,11,85.28,0,Desktop,Location 5
4369,63,7,15.11217524,4,13,155.75,0,Desktop,Location 3
4370,55,2,28.90497304,6,8,74.38,1,Tablet,Location 5
4371,55,7,24.08429111,5,12,104.74,0,Desktop,Location 4
4372,22,8,37.44118318,9,7,67.04,0,Desktop,Location 4
4373,52,8,20.20117253,6,12,123.95,0,Desktop,Location 2
4374,40,8,31.26433279,6,25,283.97,0,Desktop,Location 3
4375,48,5,23.11468166,7,21,211.05,0,Mobile,Location 1
4376,51,9,5.980066039,1,23,280.5,0,Desktop,Location 3
4377,45,4,23.16905069,5,21,172.99,0,Desktop,Location 2
4378,25,4,35.51492829,8,6,68.36,0,Mobile,Location 3
4379,31,6,31.69901543,6,15,110.7,1,Tablet,Location 5
4380,43,6,33.40177231,6,7,78.42,0,Mobile,Location 3
4381,55,7,13.64627246,3,5,47.41,0,Mobile,Location 5
4382,49,7,21.91012007,3,19,186.53,0,Desktop,Location 2
4383,54,7,18.50023007,4,20,227.04,0,Desktop,Location 5
4384,65,9,15.92618844,3,11,104.07,0,Desktop,Location 4
4385,57,6,35.63827215,6,5,54.25,0,Mobile,Location 1
4386,26,3,22.54545918,4,14,75.56,0,Desktop,Location 5
4387,36,1,14.45051504,4,22,210.42,0,Mobile,Location 2
4388,38,9,16.86014264,1,14,103.34,0,Mobile,Location 2
4389,43,5,25.06272733,8,15,196.45,1,Mobile,Location 5
4390,57,2,28.21204104,6,5,43.59,0,Desktop,Location 1
4391,47,3,23.98810301,5,7,64.92,0,Tablet,Location 4
4392,20,3,21.54671733,5,17,209.53,0,Desktop,Location 4
4393,58,7,15.48440747,4,17,165.13,0,Desktop,Location 3
4394,35,1,29.10266201,6,19,131.21,1,Mobile,Location 2
4395,58,7,28.83120303,6,8,83.34,1,Mobile,Location 5
4396,57,4,31.19322723,9,9,105.22,1,Desktop,Location 4
4397,51,3,27.33027624,5,17,170.94,1,Tablet,Location 3
4398,21,7,28.39651929,7,25,209.52,0,Mobile,Location 4
4399,44,7,21.90953337,5,13,149.93,0,Mobile,
4400,65,9,40.82862324,11,16,214.06,0,Mobile,Location 5
4401,42,6,25.37938344,8,17,155.04,1,Desktop,Location 1
4402,48,8,12.93029749,3,24,326.71,0,Desktop,Location 5
4403,19,5,21.63266933,5,15,138.67,0,Tablet,Location 5
4404,60,8,19.60238242,4,7,97.49,0,Tablet,Location 3
4405,36,8,31.36802938,6,18,189.13,1,Mobile,Location 5
4406,25,2,35.67235659,9,12,139.17,1,Mobile,Location 3
4407,61,9,40.39566232,8,5,65.51,0,Tablet,Location 3
4408,23,5,17.33560599,3,6,68.69,0,Desktop,Location 1
4409,58,9,31.97408794,6,9,92.39,1,Desktop,Location 4
